2021-02-20T00:02:03Z,1613779323,0,value,1.584674,32859,0,float,41.599998
2021-02-20T00:07:38Z,1613779658,0,value,1.435919,32859,0,float,46.099998
2021-02-20T00:12:02Z,1613779922,0,value,1.354508,32859,0,float,48.5
2021-02-20T00:17:01Z,1613780221,0,value,1.372891,32859,0,float,52.900002
2021-02-20T00:22:03Z,1613780523,0,value,1.605528,32859,0,float,41.400002
2021-02-20T00:27:03Z,1613780823,0,value,1.453275,32859,0,float,36.5
2021-02-20T00:32:01Z,1613781121,0,value,1.404696,32859,0,float,42.0
2021-02-20T00:37:02Z,1613781422,0,value,1.42782,32859,0,float,53.200001
2021-02-20T00:42:02Z,1613781722,0,value,1.7947279999999999,32859,0,float,60.0
2021-02-20T00:47:02Z,1613782022,0,value,1.419094,32859,0,float,41.5
2021-02-20T00:52:02Z,1613782322,0,value,1.4514770000000001,32859,0,float,29.0
2021-02-20T00:57:01Z,1613782622,0,value,1.358048,32859,0,float,25.6
2021-02-20T01:02:02Z,1613782922,0,value,1.561005,32859,0,float,34.799999
2021-02-20T01:07:02Z,1613783222,0,value,1.3991209999999998,32859,0,float,41.599998
2021-02-20T01:12:02Z,1613783522,0,value,1.4709370000000002,32859,0,float,34.400002
2021-02-20T01:17:01Z,1613783821,0,value,1.391925,32859,0,float,33.5
2021-02-20T01:22:01Z,1613784121,0,value,1.2956809999999999,32859,0,float,39.200001
2021-02-20T01:27:02Z,1613784422,0,value,1.533179,32859,0,float,30.799999
2021-02-20T01:32:02Z,1613784722,0,value,1.5034129999999999,32859,0,float,38.400002
2021-02-20T01:37:01Z,1613785021,0,value,1.395133,32859,0,float,50.099998
2021-02-20T01:42:01Z,1613785321,0,value,1.356344,32859,0,float,37.0
2021-02-20T01:47:02Z,1613785622,0,value,1.642094,32859,0,float,28.799999
2021-02-20T01:52:02Z,1613785922,0,value,1.7254109999999998,32859,0,float,33.299999
2021-02-20T01:57:01Z,1613786221,0,value,1.405262,32859,0,float,41.200001
2021-02-20T02:02:01Z,1613786521,0,value,1.825468,32859,0,float,47.299999
2021-02-20T02:07:02Z,1613786822,0,value,1.468965,32859,0,float,45.599998
2021-02-20T02:12:01Z,1613787121,0,value,1.454028,32859,0,float,36.900002
2021-02-20T02:17:01Z,1613787421,0,value,1.546273,32859,0,float,36.900002
2021-02-20T02:22:01Z,1613787721,0,value,1.407385,32859,0,float,39.900002
2021-02-20T02:27:00Z,1613788020,0,value,1.308944,32859,0,float,46.400002
2021-02-20T02:32:01Z,1613788321,0,value,1.362341,32859,0,float,52.0
2021-02-20T02:37:01Z,1613788621,0,value,1.413697,32859,0,float,50.900002
2021-02-20T02:42:01Z,1613788921,0,value,1.398158,32859,0,float,44.099998
2021-02-20T02:47:01Z,1613789221,0,value,1.3920540000000001,32859,0,float,34.299999
2021-02-20T02:52:01Z,1613789521,0,value,1.501209,32859,0,float,46.799999
2021-02-20T02:57:02Z,1613789822,0,value,1.505881,32859,0,float,57.900002
2021-02-20T03:02:01Z,1613790121,0,value,1.353724,32859,0,float,54.5
2021-02-20T03:07:03Z,1613790423,0,value,1.595695,32859,0,float,55.5
2021-02-20T03:12:01Z,1613790721,0,value,1.4075520000000001,32859,0,float,48.200001
2021-02-20T03:17:02Z,1613791022,0,value,1.5327309999999998,32859,0,float,34.099998
2021-02-20T03:22:02Z,1613791322,0,value,1.425489,32859,0,float,31.0
2021-02-20T03:27:01Z,1613791621,0,value,1.403511,32859,0,float,54.400002
2021-02-20T03:32:01Z,1613791921,0,value,1.478085,32859,0,float,56.099998
2021-02-20T03:37:01Z,1613792221,0,value,1.392303,32859,0,float,39.900002
2021-02-20T03:42:02Z,1613792522,0,value,1.455014,32859,0,float,44.900002
2021-02-20T03:47:02Z,1613792822,0,value,1.550203,32859,0,float,41.700001
2021-02-20T03:52:01Z,1613793122,0,value,1.385318,32859,0,float,46.5
2021-02-20T03:57:01Z,1613793421,0,value,1.413367,32859,0,float,40.099998
2021-02-20T04:02:01Z,1613793721,0,value,1.416234,32859,0,float,31.299999
2021-02-20T04:07:02Z,1613794022,0,value,1.543102,32859,0,float,41.700001
2021-02-20T04:12:01Z,1613794321,0,value,1.375204,32859,0,float,38.5
2021-02-20T04:17:01Z,1613794621,0,value,1.4133129999999998,32859,0,float,26.4
2021-02-20T04:22:01Z,1613794921,0,value,1.348537,32859,0,float,25.299999
2021-02-20T04:27:02Z,1613795222,0,value,1.540375,32859,0,float,26.200001
2021-02-20T04:32:02Z,1613795522,0,value,1.649262,32859,0,float,30.799999
2021-02-20T04:37:01Z,1613795821,0,value,1.434017,32859,0,float,147.300003
2021-02-20T04:42:02Z,1613796122,0,value,1.6508189999999998,32859,0,float,142.800003
2021-02-20T04:47:01Z,1613796421,0,value,1.402366,32859,0,float,26.1
2021-02-20T04:52:02Z,1613796722,0,value,1.42364,32859,0,float,26.5
2021-02-20T04:57:01Z,1613797021,0,value,1.3866020000000001,32859,0,float,40.799999
2021-02-20T05:02:02Z,1613797322,0,value,1.385605,32859,0,float,40.200001
2021-02-20T05:07:02Z,1613797622,0,value,1.4093209999999998,32859,0,float,42.900002
2021-02-20T05:12:02Z,1613797922,0,value,1.437965,32859,0,float,44.5
2021-02-20T05:17:03Z,1613798223,0,value,1.468819,32859,0,float,27.6
2021-02-20T05:22:02Z,1613798522,0,value,1.474525,32859,0,float,25.4
2021-02-20T05:27:01Z,1613798821,0,value,1.346471,32859,0,float,32.200001
2021-02-20T05:32:03Z,1613799123,0,value,1.4489379999999998,32859,0,float,48.900002
2021-02-20T05:37:01Z,1613799421,0,value,1.446412,32859,0,float,49.200001
2021-02-20T05:42:01Z,1613799721,0,value,1.38815,32859,0,float,38.200001
2021-02-20T05:47:03Z,1613800023,0,value,1.5157509999999998,32859,0,float,45.900002
2021-02-20T05:52:02Z,1613800322,0,value,1.4214449999999998,32859,0,float,39.200001
2021-02-20T05:57:02Z,1613800622,0,value,1.578044,32859,0,float,26.799999
2021-02-20T06:02:02Z,1613800922,0,value,1.375666,32859,0,float,32.200001
2021-02-20T06:07:02Z,1613801222,0,value,1.496204,32859,0,float,37.5
2021-02-20T06:12:02Z,1613801522,0,value,1.418992,32859,0,float,37.700001
2021-02-20T06:17:02Z,1613801822,0,value,1.633316,32859,0,float,37.200001
2021-02-20T06:22:01Z,1613802121,0,value,1.386698,32859,0,float,45.299999
2021-02-20T06:27:03Z,1613802423,0,value,1.51068,32859,0,float,44.900002
2021-02-20T06:32:01Z,1613802722,0,value,1.424825,32859,0,float,28.5
2021-02-20T06:37:02Z,1613803022,0,value,1.368775,32859,0,float,26.4
2021-02-20T06:42:01Z,1613803322,0,value,1.354649,32859,0,float,28.200001
2021-02-20T06:47:02Z,1613803622,0,value,1.392024,32859,0,float,32.599998
2021-02-20T06:52:02Z,1613803922,0,value,1.447639,32859,0,float,34.299999
2021-02-20T06:57:01Z,1613804221,0,value,1.4445569999999999,32859,0,float,37.5
2021-02-20T07:02:01Z,1613804522,0,value,1.353895,32859,0,float,45.400002
2021-02-20T07:07:05Z,1613804826,0,value,1.401189,32859,0,float,39.700001
2021-02-20T07:12:03Z,1613805123,0,value,1.59084,32859,0,float,36.599998
2021-02-20T07:17:04Z,1613805424,0,value,1.554408,32859,0,float,64.400002
2021-02-20T07:22:03Z,1613805724,0,value,1.479952,32859,0,float,210.19999700000002
2021-02-20T07:27:04Z,1613806024,0,value,1.542674,32859,0,float,319.899994
2021-02-20T07:32:03Z,1613806324,0,value,1.513309,32859,0,float,305.200012
2021-02-20T07:37:04Z,1613806624,0,value,1.3905040000000002,32859,0,float,226.80000299999998
2021-02-20T07:42:04Z,1613806924,0,value,1.401598,32859,0,float,91.199997
2021-02-20T07:47:04Z,1613807224,0,value,1.617976,32859,0,float,27.5
2021-02-20T07:52:04Z,1613807524,0,value,1.430589,32859,0,float,23.6
2021-02-20T07:57:05Z,1613807825,0,value,1.464785,32859,0,float,37.900002
2021-02-20T08:02:04Z,1613808124,0,value,1.589437,32859,0,float,47.599998
2021-02-20T08:07:04Z,1613808424,0,value,1.605426,32859,0,float,38.0
2021-02-20T08:12:05Z,1613808725,0,value,2.213893,32859,0,float,38.200001
2021-02-20T08:17:05Z,1613809025,0,value,1.556093,32859,0,float,33.400002
2021-02-20T08:22:04Z,1613809324,0,value,1.552902,32859,0,float,29.700001
2021-02-20T08:27:04Z,1613809625,0,value,1.5865,32859,0,float,32.700001
2021-02-20T08:32:04Z,1613809924,0,value,1.5236319999999999,32859,0,float,28.4
2021-02-20T08:37:04Z,1613810224,0,value,1.465064,32859,0,float,29.5
2021-02-20T08:42:03Z,1613810524,0,value,1.5767790000000002,32859,0,float,29.799999
2021-02-20T08:47:03Z,1613810823,0,value,1.55894,32859,0,float,26.6
2021-02-20T08:52:04Z,1613811124,0,value,1.604228,32859,0,float,32.5
2021-02-20T08:57:04Z,1613811424,0,value,1.479593,32859,0,float,35.799999
2021-02-20T09:02:05Z,1613811725,0,value,1.442173,32859,0,float,30.1
2021-02-20T09:07:03Z,1613812023,0,value,1.4727299999999999,32859,0,float,37.599998
2021-02-20T09:12:04Z,1613812324,0,value,1.489406,32859,0,float,40.099998
2021-02-20T09:17:04Z,1613812624,0,value,1.531267,32859,0,float,33.200001
2021-02-20T09:22:04Z,1613812924,0,value,1.415474,32859,0,float,33.599998
2021-02-20T09:27:04Z,1613813224,0,value,1.531515,32859,0,float,37.900002
2021-02-20T09:32:03Z,1613813523,0,value,1.655659,32859,0,float,47.400002
2021-02-20T09:37:03Z,1613813823,0,value,1.523677,32859,0,float,45.099998
2021-02-20T09:42:04Z,1613814125,0,value,1.523799,32859,0,float,40.900002
2021-02-20T09:47:04Z,1613814424,0,value,1.410118,32859,0,float,42.099998
2021-02-20T09:52:04Z,1613814724,0,value,1.504606,32859,0,float,43.200001
2021-02-20T09:57:04Z,1613815024,0,value,1.395048,32859,0,float,39.599998
2021-02-20T10:02:04Z,1613815324,0,value,1.6534559999999998,32859,0,float,38.700001
2021-02-20T10:07:04Z,1613815625,0,value,1.540555,32859,0,float,42.200001
2021-02-20T10:12:04Z,1613815924,0,value,1.60324,32859,0,float,39.200001
2021-02-20T10:17:04Z,1613816224,0,value,1.602319,32859,0,float,35.900002
2021-02-20T10:22:04Z,1613816524,0,value,1.5409110000000001,32859,0,float,34.900002
2021-02-20T10:27:04Z,1613816824,0,value,1.370282,32859,0,float,35.700001
2021-02-20T10:32:04Z,1613817124,0,value,1.4906629999999998,32859,0,float,35.400002
2021-02-20T10:37:04Z,1613817424,0,value,1.622892,32859,0,float,36.299999
2021-02-20T10:42:04Z,1613817724,0,value,1.4529,32859,0,float,33.799999
2021-02-20T10:47:04Z,1613818024,0,value,1.4595799999999999,32859,0,float,24.6
2021-02-20T10:52:04Z,1613818324,0,value,1.602285,32859,0,float,31.6
2021-02-20T10:57:04Z,1613818625,0,value,1.584152,32859,0,float,37.700001
2021-02-20T11:02:04Z,1613818924,0,value,1.6096119999999998,32859,0,float,43.400002
2021-02-20T11:07:03Z,1613819223,0,value,1.508304,32859,0,float,41.299999
2021-02-20T11:12:07Z,1613819527,0,value,1.409662,32859,0,float,34.900002
2021-02-20T11:17:03Z,1613819823,0,value,1.56234,32859,0,float,38.900002
2021-02-20T11:22:02Z,1613820122,0,value,1.515539,32859,0,float,35.299999
2021-02-20T11:27:02Z,1613820422,0,value,1.544661,32859,0,float,33.700001
2021-02-20T11:32:02Z,1613820722,0,value,1.4343290000000002,32859,0,float,33.700001
2021-02-20T11:37:02Z,1613821023,0,value,1.481536,32859,0,float,32.200001
2021-02-20T11:42:03Z,1613821323,0,value,1.561956,32859,0,float,36.900002
2021-02-20T11:47:03Z,1613821623,0,value,1.4793180000000001,32859,0,float,32.400002
2021-02-20T11:52:03Z,1613821923,0,value,1.557436,32859,0,float,29.200001
2021-02-20T11:57:03Z,1613822224,0,value,1.503265,32859,0,float,35.900002
2021-02-20T12:02:02Z,1613822522,0,value,1.5835400000000002,32859,0,float,44.900002
2021-02-20T12:07:02Z,1613822823,0,value,1.43876,32859,0,float,39.099998
2021-02-20T12:12:03Z,1613823123,0,value,1.5572309999999998,32859,0,float,29.9
2021-02-20T12:17:02Z,1613823422,0,value,1.453011,32859,0,float,37.900002
2021-02-20T12:22:02Z,1613823722,0,value,1.47897,32859,0,float,39.099998
2021-02-20T12:27:02Z,1613824023,0,value,1.437102,32859,0,float,29.9
2021-02-20T12:32:03Z,1613824323,0,value,1.5447419999999998,32859,0,float,27.9
2021-02-20T12:37:03Z,1613824623,0,value,1.5155500000000002,32859,0,float,30.299999
2021-02-20T12:42:02Z,1613824922,0,value,1.6199700000000001,32859,0,float,39.099998
2021-02-20T12:47:03Z,1613825223,0,value,1.507004,32859,0,float,37.099998
2021-02-20T12:52:03Z,1613825523,0,value,1.557732,32859,0,float,27.799999
2021-02-20T12:57:03Z,1613825823,0,value,1.576539,32859,0,float,38.0
2021-02-20T13:02:03Z,1613826123,0,value,1.538271,32859,0,float,43.099998
2021-02-20T13:07:03Z,1613826423,0,value,1.490327,32859,0,float,48.799999
2021-02-20T13:12:03Z,1613826723,0,value,1.473402,32859,0,float,50.799999
2021-02-20T13:17:03Z,1613827023,0,value,1.524181,32859,0,float,39.400002
2021-02-20T13:22:02Z,1613827323,0,value,1.569607,32859,0,float,30.1
2021-02-20T13:27:03Z,1613827623,0,value,1.6272520000000001,32859,0,float,26.299999
2021-02-20T13:32:02Z,1613827923,0,value,1.490298,32859,0,float,36.400002
2021-02-20T13:37:03Z,1613828223,0,value,1.54711,32859,0,float,48.599998
2021-02-20T13:42:02Z,1613828522,0,value,1.3528440000000002,32859,0,float,39.0
2021-02-20T13:47:03Z,1613828823,0,value,1.518168,32859,0,float,25.9
2021-02-20T13:52:02Z,1613829122,0,value,1.3752959999999999,32859,0,float,31.4
2021-02-20T13:57:03Z,1613829423,0,value,1.583058,32859,0,float,32.0
2021-02-20T14:02:02Z,1613829722,0,value,1.45617,32859,0,float,39.599998
2021-02-20T14:07:02Z,1613830022,0,value,1.4178540000000002,32859,0,float,40.400002
2021-02-20T14:12:03Z,1613830323,0,value,1.421707,32859,0,float,26.9
2021-02-20T14:17:03Z,1613830623,0,value,1.398886,32859,0,float,31.799999
2021-02-20T14:22:02Z,1613830922,0,value,1.440423,32859,0,float,27.200001
2021-02-20T14:27:04Z,1613831224,0,value,1.508509,32859,0,float,34.700001
2021-02-20T14:32:04Z,1613831524,0,value,1.527605,32859,0,float,37.299999
2021-02-20T14:37:02Z,1613831823,0,value,1.531032,32859,0,float,30.0
2021-02-20T14:42:03Z,1613832123,0,value,1.567057,32859,0,float,27.9
2021-02-20T14:47:02Z,1613832422,0,value,1.460616,32859,0,float,29.5
2021-02-20T14:52:02Z,1613832722,0,value,1.471683,32859,0,float,37.299999
2021-02-20T14:57:03Z,1613833023,0,value,1.556067,32859,0,float,35.299999
2021-02-20T15:02:03Z,1613833323,0,value,1.6229639999999999,32859,0,float,28.700001
2021-02-20T15:07:03Z,1613833623,0,value,1.477344,32859,0,float,32.799999
2021-02-20T15:12:03Z,1613833923,0,value,1.536892,32859,0,float,31.299999
2021-02-20T15:17:02Z,1613834222,0,value,1.4371129999999999,32859,0,float,23.9
2021-02-20T15:22:03Z,1613834523,0,value,1.629277,32859,0,float,36.299999
2021-02-20T15:27:03Z,1613834823,0,value,1.484703,32859,0,float,38.099998
2021-02-20T15:32:04Z,1613835124,0,value,1.4752399999999999,32859,0,float,30.299999
2021-02-20T15:37:03Z,1613835423,0,value,1.424267,32859,0,float,30.0
2021-02-20T15:42:03Z,1613835724,0,value,1.6198519999999998,32859,0,float,29.9
2021-02-20T15:47:04Z,1613836024,0,value,1.61164,32859,0,float,25.9
2021-02-20T15:52:03Z,1613836323,0,value,1.5376670000000001,32859,0,float,32.400002
2021-02-20T15:57:04Z,1613836624,0,value,1.490801,32859,0,float,38.700001
2021-02-20T16:02:03Z,1613836923,0,value,1.541866,32859,0,float,44.900002
2021-02-20T16:07:03Z,1613837223,0,value,1.5468469999999999,32859,0,float,45.400002
2021-02-20T16:12:03Z,1613837524,0,value,1.458283,32859,0,float,31.299999
2021-02-20T16:17:04Z,1613837824,0,value,1.567425,32859,0,float,35.099998
2021-02-20T16:22:03Z,1613838123,0,value,1.5312,32859,0,float,32.400002
2021-02-20T16:27:03Z,1613838423,0,value,1.503462,32859,0,float,24.299999
2021-02-20T16:32:03Z,1613838724,0,value,1.398592,32859,0,float,24.1
