date,x,y
12/04/2015 22:50:00,1449269400000,2.61
12/04/2015 22:55:00,1449269700000,2.44
12/04/2015 23:00:00,1449270000000,2.48
12/04/2015 23:05:00,1449270300000,2.42
12/04/2015 23:10:00,1449270600000,2.6
12/04/2015 23:15:00,1449270900000,2.45
12/04/2015 23:20:00,1449271200000,2.59
12/04/2015 23:25:00,1449271500000,2.41
12/04/2015 23:30:00,1449271800000,2.59
12/04/2015 23:35:00,1449272100000,2.43
12/04/2015 23:40:00,1449272400000,2.45
12/04/2015 23:45:00,1449272700000,2.5
12/04/2015 23:50:00,1449273000000,2.47
12/04/2015 23:55:00,1449273300000,2.47
12/05/2015 00:00:00,1449273600000,2.51
12/05/2015 00:05:00,1449273900000,2.41
12/05/2015 00:10:00,1449274200000,2.8
12/05/2015 00:15:00,1449274500000,2.48
12/05/2015 00:20:00,1449274800000,2.56
12/05/2015 00:25:00,1449275100000,2.34
12/05/2015 00:30:00,1449275400000,2.47
12/05/2015 00:35:00,1449275700000,2.89
12/05/2015 00:40:00,1449276000000,2.54
12/05/2015 00:45:00,1449276300000,2.4
12/05/2015 00:50:00,1449276600000,2.56
12/05/2015 00:55:00,1449276900000,2.4
12/05/2015 01:00:00,1449277200000,2.64
12/05/2015 01:05:00,1449277500000,2.66
12/05/2015 01:10:00,1449277800000,2.78
12/05/2015 01:15:00,1449278100000,2.68
12/05/2015 01:20:00,1449278400000,2.45
12/05/2015 01:25:00,1449278700000,2.27
12/05/2015 01:30:00,1449279000000,2.28
12/05/2015 01:35:00,1449279300000,2.11
12/05/2015 01:40:00,1449279600000,2.33
12/05/2015 01:45:00,1449279900000,2.41
12/05/2015 01:50:00,1449280200000,2.37
12/05/2015 01:55:00,1449280500000,2.39
12/05/2015 02:00:00,1449280800000,2.62
12/05/2015 02:05:00,1449281100000,2.51
12/05/2015 02:10:00,1449281400000,2.77
12/05/2015 02:15:00,1449281700000,2.48
12/05/2015 02:20:00,1449282000000,2.44
12/05/2015 02:25:00,1449282300000,2.5
12/05/2015 02:30:00,1449282600000,2.52
12/05/2015 02:35:00,1449282900000,2.46
12/05/2015 02:40:00,1449283200000,2.6
12/05/2015 02:45:00,1449283500000,2.49
12/05/2015 02:50:00,1449283800000,2.6
12/05/2015 02:55:00,1449284100000,2.47
12/05/2015 03:00:00,1449284400000,2.41
12/05/2015 03:05:00,1449284700000,2.39
12/05/2015 03:10:00,1449285000000,2.79
12/05/2015 03:15:00,1449285300000,2.55
12/05/2015 03:20:00,1449285600000,2.58
12/05/2015 03:25:00,1449285900000,2.47
12/05/2015 03:30:00,1449286200000,2.63
12/05/2015 03:35:00,1449286500000,2.47
12/05/2015 03:40:00,1449286800000,2.6
12/05/2015 03:45:00,1449287100000,2.5
12/05/2015 03:50:00,1449287400000,2.45
12/05/2015 03:55:00,1449287700000,2.53
12/05/2015 04:00:00,1449288000000,2.5
12/05/2015 04:05:00,1449288300000,2.9
12/05/2015 04:10:00,1449288600000,2.83
12/05/2015 04:15:00,1449288900000,2.48
12/05/2015 04:20:00,1449289200000,2.45
12/05/2015 04:25:00,1449289500000,2.47
12/05/2015 04:30:00,1449289800000,2.64
12/05/2015 04:35:00,1449290100000,2.46
