date,x,y
12/10/15 10:50 AM,1449744600,2.47
12/10/15 10:55 AM,1449744900,2.7
12/10/15 11:00 AM,1449745200,3.03
12/10/15 11:05 AM,1449745500,2.53
12/10/15 11:10 AM,1449745800,2.41
12/10/15 11:15 AM,1449746100,3.05
12/10/15 11:20 AM,1449746400,2.45
12/10/15 11:25 AM,1449746700,2.64
12/10/15 11:30 AM,1449747000,20.45
12/10/15 11:35 AM,1449747300,2.73
12/10/15 11:40 AM,1449747600,2.99
12/10/15 11:45 AM,1449747900,3.77
12/10/15 11:50 AM,1449748200,2.79
12/10/15 11:55 AM,1449748500,3.48
12/10/15 12:00 PM,1449748800,2.47
12/10/15 12:05 PM,1449749100,2.75
12/10/15 12:10 PM,1449749400,2.44
12/10/15 12:15 PM,1449749700,2.48
12/10/15 12:20 PM,1449750000,2.53
12/10/15 12:25 PM,1449750300,2.84
12/10/15 12:30 PM,1449750600,2.67
12/10/15 12:35 PM,1449750900,2.86
12/10/15 12:40 PM,1449751200,2.6
12/10/15 12:45 PM,1449751500,2.97
12/10/15 12:50 PM,1449751800,2.48
12/10/15 12:55 PM,1449752100,2.48
12/10/15 01:00 PM,1449752400,2.46
12/10/15 01:05 PM,1449752700,2.59
12/10/15 01:10 PM,1449753000,2.57
12/10/15 01:15 PM,1449753300,2.54
12/10/15 01:20 PM,1449753600,2.75
12/10/15 01:25 PM,1449753900,2.84
12/10/15 01:30 PM,1449754200,2.95
12/10/15 01:35 PM,1449754500,2.92
12/10/15 01:40 PM,1449754800,2.52
12/10/15 01:45 PM,1449755100,2.51
12/10/15 01:50 PM,1449755400,2.3
12/10/15 01:55 PM,1449755700,2.63
12/10/15 02:00 PM,1449756000,3.26
12/10/15 02:05 PM,1449756300,2.85
12/10/15 02:10 PM,1449756600,2.32
12/10/15 02:15 PM,1449756900,2.51
12/10/15 02:20 PM,1449757200,2.32
12/10/15 02:25 PM,1449757500,2.34
12/10/15 02:30 PM,1449757800,2.42
12/10/15 02:35 PM,1449758100,4.18
12/10/15 02:40 PM,1449758400,2.38
12/10/15 02:45 PM,1449758700,2.36
12/10/15 02:50 PM,1449759000,2.79
12/10/15 02:55 PM,1449759300,2.57
12/10/15 03:00 PM,1449759600,2.38
12/10/15 03:05 PM,1449759900,2.87
12/10/15 03:10 PM,1449760200,2.96
12/10/15 03:15 PM,1449760500,2.64
12/10/15 03:20 PM,1449760800,2.48
12/10/15 03:25 PM,1449761100,2.75
12/10/15 03:30 PM,1449761400,3.35
12/10/15 03:35 PM,1449761700,2.96
12/10/15 03:40 PM,1449762000,2.64
12/10/15 03:45 PM,1449762300,2.65
12/10/15 03:50 PM,1449762600,2.57
12/10/15 03:55 PM,1449762900,2.71
12/10/15 04:00 PM,1449763200,2.47
12/10/15 04:05 PM,1449763500,2.54
12/10/15 04:10 PM,1449763800,2.42
12/10/15 04:15 PM,1449764100,2.6
12/10/15 04:20 PM,1449764400,2.46
12/10/15 04:25 PM,1449764700,2.5
12/10/15 04:30 PM,1449765000,2.53
12/10/15 04:35 PM,1449765300,2.69
12/10/15 04:40 PM,1449765600,2.5
12/10/15 04:45 PM,1449765900,2.57
12/10/15 04:50 PM,1449766200,2.45
12/10/15 04:55 PM,1449766500,2.78
12/10/15 05:00 PM,1449766800,2.7
12/10/15 05:05 PM,1449767100,2.51
12/10/15 05:10 PM,1449767400,2.46
12/10/15 05:15 PM,1449767700,2.48
12/10/15 05:20 PM,1449768000,2.4
12/10/15 05:25 PM,1449768300,2.61
12/10/15 05:30 PM,1449768600,2.52
12/10/15 05:35 PM,1449768900,2.8
12/10/15 05:40 PM,1449769200,2.49
12/10/15 05:45 PM,1449769500,3.53
12/10/15 05:50 PM,1449769800,2.44
12/10/15 05:55 PM,1449770100,2.47
12/10/15 06:00 PM,1449770400,2.45
12/10/15 06:05 PM,1449770700,2.65
12/10/15 06:10 PM,1449771000,2.47
12/10/15 06:15 PM,1449771300,2.71
12/10/15 06:20 PM,1449771600,2.5
12/10/15 06:25 PM,1449771900,2.46
12/10/15 06:30 PM,1449772200,2.46
12/10/15 06:35 PM,1449772500,2.8
12/10/15 06:40 PM,1449772800,2.45
12/10/15 06:45 PM,1449773100,2.63
12/10/15 06:50 PM,1449773400,2.51
12/10/15 06:55 PM,1449773700,2.5
12/10/15 07:00 PM,1449774000,2.46
12/10/15 07:05 PM,1449774300,2.46
12/10/15 07:10 PM,1449774600,2.52
12/10/15 07:15 PM,1449774900,2.63
12/10/15 07:20 PM,1449775200,2.45
12/10/15 07:25 PM,1449775500,2.65
12/10/15 07:30 PM,1449775800,2.55
12/10/15 07:35 PM,1449776100,2.6
12/10/15 07:40 PM,1449776400,2.49
12/10/15 07:45 PM,1449776700,2.68
12/10/15 07:50 PM,1449777000,2.45
12/10/15 07:55 PM,1449777300,2.65
12/10/15 08:00 PM,1449777600,2.53
12/10/15 08:05 PM,1449777900,2.81
12/10/15 08:10 PM,1449778200,2.48
12/10/15 08:15 PM,1449778500,2.65
12/10/15 08:20 PM,1449778800,2.56
12/10/15 08:25 PM,1449779100,2.64
12/10/15 08:30 PM,1449779400,2.52
12/10/15 08:35 PM,1449779700,2.84
12/10/15 08:40 PM,1449780000,2.51
12/10/15 08:45 PM,1449780300,2.5
12/10/15 08:50 PM,1449780600,2.51
12/10/15 08:55 PM,1449780900,2.63
12/10/15 09:00 PM,1449781200,2.56
12/10/15 09:05 PM,1449781500,2.65
12/10/15 09:10 PM,1449781800,2.51
12/10/15 09:15 PM,1449782100,2.63
12/10/15 09:20 PM,1449782400,2.6
12/10/15 09:25 PM,1449782700,2.48
12/10/15 09:30 PM,1449783000,2.5
12/10/15 09:35 PM,1449783300,3.33
12/10/15 09:40 PM,1449783600,2.69
12/10/15 09:45 PM,1449783900,2.59
12/10/15 09:50 PM,1449784200,2.46
12/10/15 09:55 PM,1449784500,2.47
12/10/15 10:00 PM,1449784800,2.5
12/10/15 10:05 PM,1449785100,2.59
12/10/15 10:10 PM,1449785400,2.47
12/10/15 10:15 PM,1449785700,2.66
12/10/15 10:20 PM,1449786000,2.62
12/10/15 10:25 PM,1449786300,2.49
12/10/15 10:30 PM,1449786600,2.49
12/10/15 10:35 PM,1449786900,3.04
12/10/15 10:40 PM,1449787200,2.5
12/10/15 10:45 PM,1449787500,2.49
12/10/15 10:50 PM,1449787800,2.56
12/10/15 10:55 PM,1449788100,2.53
12/10/15 11:00 PM,1449788400,2.52
12/10/15 11:05 PM,1449788700,2.46
12/10/15 11:10 PM,1449789000,2.49
12/10/15 11:15 PM,1449789300,2.43
12/10/15 11:20 PM,1449789600,2.43
12/10/15 11:25 PM,1449789900,2.44
12/10/15 11:30 PM,1449790200,2.46
12/10/15 11:35 PM,1449790500,2.72
12/10/15 11:40 PM,1449790800,2.48
12/10/15 11:45 PM,1449791100,2.64
12/10/15 11:50 PM,1449791400,2.53
12/10/15 11:55 PM,1449791700,2.51
12/11/15 12:00 AM,1449792000,2.51
12/11/15 12:05 AM,1449792300,2.3
12/11/15 12:10 AM,1449792600,2.27
12/11/15 12:15 AM,1449792900,2.32
12/11/15 12:20 AM,1449793200,2.33
12/11/15 12:25 AM,1449793500,2.42
12/11/15 12:30 AM,1449793800,2.39
12/11/15 12:35 AM,1449794100,2.61
12/11/15 12:40 AM,1449794400,2.45
12/11/15 12:45 AM,1449794700,2.92
12/11/15 12:50 AM,1449795000,2.87
12/11/15 12:55 AM,1449795300,2.75
12/11/15 01:00 AM,1449795600,2.51
12/11/15 01:05 AM,1449795900,2.79
12/11/15 01:10 AM,1449796200,2.55
12/11/15 01:15 AM,1449796500,2.52
12/11/15 01:20 AM,1449796800,2.4
12/11/15 01:25 AM,1449797100,2.24
12/11/15 01:30 AM,1449797400,2.25
12/11/15 01:35 AM,1449797700,2.55
12/11/15 01:40 AM,1449798000,2.23
12/11/15 01:45 AM,1449798300,2.64
12/11/15 01:50 AM,1449798600,2.49
12/11/15 01:55 AM,1449798900,2.7
12/11/15 02:00 AM,1449799200,2.56
12/11/15 02:05 AM,1449799500,2.48
12/11/15 02:10 AM,1449799800,2.49
12/11/15 02:15 AM,1449800100,2.54
12/11/15 02:20 AM,1449800400,2.45
12/11/15 02:25 AM,1449800700,2.61
12/11/15 02:30 AM,1449801000,2.51
12/11/15 02:35 AM,1449801300,2.68
12/11/15 02:40 AM,1449801600,2.51
12/11/15 02:45 AM,1449801900,2.52
12/11/15 02:50 AM,1449802200,3.45
12/11/15 02:55 AM,1449802500,2.55
12/11/15 03:00 AM,1449802800,2.53
12/11/15 03:05 AM,1449803100,2.46
12/11/15 03:10 AM,1449803400,2.53
12/11/15 03:15 AM,1449803700,2.69
12/11/15 03:20 AM,1449804000,2.46
12/11/15 03:25 AM,1449804300,2.51
12/11/15 03:30 AM,1449804600,2.51
12/11/15 03:35 AM,1449804900,2.66
12/11/15 03:40 AM,1449805200,2.47
12/11/15 03:45 AM,1449805500,2.51
12/11/15 03:50 AM,1449805800,2.47
12/11/15 03:55 AM,1449806100,2.6
12/11/15 04:00 AM,1449806400,2.47
12/11/15 04:05 AM,1449806700,2.56
12/11/15 04:10 AM,1449807000,2.57
12/11/15 04:15 AM,1449807300,2.67
12/11/15 04:20 AM,1449807600,2.47
12/11/15 04:25 AM,1449807900,2.52
12/11/15 04:30 AM,1449808200,2.48
12/11/15 04:35 AM,1449808500,2.69
12/11/15 04:40 AM,1449808800,2.47
12/11/15 04:45 AM,1449809100,2.65
12/11/15 04:50 AM,1449809400,2.47
12/11/15 04:55 AM,1449809700,2.53
12/11/15 05:00 AM,1449810000,2.68
12/11/15 05:05 AM,1449810300,2.5
12/11/15 05:10 AM,1449810600,2.15
12/11/15 05:15 AM,1449810900,2.53
12/11/15 05:20 AM,1449811200,2.4
12/11/15 05:25 AM,1449811500,2.48
12/11/15 05:30 AM,1449811800,2.45
12/11/15 05:35 AM,1449812100,2.49
12/11/15 05:40 AM,1449812400,2.36
12/11/15 05:45 AM,1449812700,2.55
12/11/15 05:50 AM,1449813000,2.35
12/11/15 05:55 AM,1449813300,2.43
12/11/15 06:00 AM,1449813600,2.46
12/11/15 06:05 AM,1449813900,2.64
12/11/15 06:10 AM,1449814200,2.49
12/11/15 06:15 AM,1449814500,2.51
12/11/15 06:20 AM,1449814800,2.5
12/11/15 06:25 AM,1449815100,2.54
12/11/15 06:30 AM,1449815400,2.55
12/11/15 06:35 AM,1449815700,2.68
12/11/15 06:40 AM,1449816000,2.54
12/11/15 06:45 AM,1449816300,2.54
12/11/15 06:50 AM,1449816600,2.5
12/11/15 06:55 AM,1449816900,2.5
12/11/15 07:00 AM,1449817200,2.43
12/11/15 07:05 AM,1449817500,2.38
12/11/15 07:10 AM,1449817800,2.44
12/11/15 07:15 AM,1449818100,2.62
12/11/15 07:20 AM,1449818400,2.39
12/11/15 07:25 AM,1449818700,2.49
12/11/15 07:30 AM,1449819000,2.49
12/11/15 07:35 AM,1449819300,2.55
12/11/15 07:40 AM,1449819600,2.44
12/11/15 07:45 AM,1449819900,2.65
12/11/15 07:50 AM,1449820200,2.45
12/11/15 07:55 AM,1449820500,2.67
12/11/15 08:00 AM,1449820800,2.52
12/11/15 08:05 AM,1449821100,11.22
12/11/15 08:10 AM,1449821400,11.23
12/11/15 08:15 AM,1449821700,11.27
12/11/15 08:20 AM,1449822000,2.51
12/11/15 08:25 AM,1449822300,2.62
12/11/15 08:30 AM,1449822600,2.47
12/11/15 08:35 AM,1449822900,2.91
12/11/15 08:40 AM,1449823200,2.46
12/11/15 08:45 AM,1449823500,2.78
12/11/15 08:50 AM,1449823800,2.35
12/11/15 08:55 AM,1449824100,2.48
12/11/15 09:00 AM,1449824400,2.48
12/11/15 09:05 AM,1449824700,2.44
12/11/15 09:10 AM,1449825000,2.65
12/11/15 09:15 AM,1449825300,2.48
12/11/15 09:20 AM,1449825600,2.46
12/11/15 09:25 AM,1449825900,2.61
12/11/15 09:30 AM,1449826200,2.79
12/11/15 09:35 AM,1449826500,2.76
12/11/15 09:40 AM,1449826800,2.49
12/11/15 09:45 AM,1449827100,2.57
12/11/15 09:50 AM,1449827400,2.48
12/11/15 09:55 AM,1449827700,2.5
12/11/15 10:00 AM,1449828000,2.45
12/11/15 10:05 AM,1449828300,2.52
12/11/15 10:10 AM,1449828600,3.07
12/11/15 10:15 AM,1449828900,3.17
12/11/15 10:20 AM,1449829200,2.48
12/11/15 10:25 AM,1449829500,2.5
12/11/15 10:30 AM,1449829800,2.48
12/11/15 10:35 AM,1449830100,2.76
12/11/15 10:40 AM,1449830400,2.41
12/11/15 10:45 AM,1449830700,2.49
12/11/15 10:50 AM,1449831000,2.5
12/11/15 10:55 AM,1449831300,2.61
12/11/15 11:00 AM,1449831600,2.53
12/11/15 11:05 AM,1449831900,2.41
12/11/15 11:10 AM,1449832200,2.34
12/11/15 11:15 AM,1449832500,2.39
12/11/15 11:20 AM,1449832800,2.39
12/11/15 11:25 AM,1449833100,2.52
12/11/15 11:30 AM,1449833400,2.41
12/11/15 11:35 AM,1449833700,2.54
12/11/15 11:55 AM,1449834900,2.69
12/11/15 12:00 PM,1449835200,2.49
12/11/15 12:05 PM,1449835500,2.6
12/11/15 12:10 PM,1449835800,2.44
12/11/15 12:15 PM,1449836100,3.04
12/11/15 12:20 PM,1449836400,2.91
12/11/15 12:25 PM,1449836700,2.6
12/11/15 12:30 PM,1449837000,2.41
12/11/15 12:35 PM,1449837300,2.55
12/11/15 12:40 PM,1449837600,2.64
12/11/15 12:45 PM,1449837900,2.86
12/11/15 12:50 PM,1449838200,2.48
12/11/15 12:55 PM,1449838500,2.48
12/11/15 01:00 PM,1449838800,2.5
12/11/15 01:05 PM,1449839100,2.5
12/11/15 01:10 PM,1449839400,2.39
12/11/15 01:15 PM,1449839700,2.58
12/11/15 01:20 PM,1449840000,2.48
12/11/15 01:25 PM,1449840300,2.53
12/11/15 01:30 PM,1449840600,2.39
12/11/15 01:35 PM,1449840900,2.55
12/11/15 01:40 PM,1449841200,2.41
12/11/15 01:45 PM,1449841500,2.64
12/11/15 01:50 PM,1449841800,2.44
12/11/15 01:55 PM,1449842100,2.59
12/11/15 02:00 PM,1449842400,2.43
12/11/15 02:05 PM,1449842700,2.38
12/11/15 02:10 PM,1449843000,2.47
12/11/15 02:15 PM,1449843300,2.51
12/11/15 02:20 PM,1449843600,2.34
12/11/15 02:25 PM,1449843900,2.43
12/11/15 02:30 PM,1449844200,2.4
12/11/15 02:35 PM,1449844500,2.52
12/11/15 02:40 PM,1449844800,2.45
12/11/15 02:45 PM,1449845100,2.57
12/11/15 02:50 PM,1449845400,2.43
12/11/15 02:55 PM,1449845700,2.62
12/11/15 03:00 PM,1449846000,2.52
12/11/15 03:05 PM,1449846300,2.45
12/11/15 03:10 PM,1449846600,2.51
12/11/15 03:15 PM,1449846900,3.22
12/11/15 03:20 PM,1449847200,2.7
12/11/15 03:25 PM,1449847500,2.68
12/11/15 03:30 PM,1449847800,2.38
12/11/15 03:35 PM,1449848100,2.51
12/11/15 03:40 PM,1449848400,2.55
12/11/15 03:45 PM,1449848700,2.99
12/11/15 03:50 PM,1449849000,2.38
12/11/15 03:55 PM,1449849300,2.41
12/11/15 04:00 PM,1449849600,2.77
12/11/15 04:05 PM,1449849900,2.36
12/11/15 04:10 PM,1449850200,2.49
12/11/15 04:15 PM,1449850500,2.46
12/11/15 04:20 PM,1449850800,2.4
12/11/15 04:25 PM,1449851100,2.42
12/11/15 04:30 PM,1449851400,2.45
12/11/15 04:35 PM,1449851700,2.62
12/11/15 04:40 PM,1449852000,2.43
12/11/15 04:45 PM,1449852300,2.47
12/11/15 04:50 PM,1449852600,2.46
12/11/15 04:55 PM,1449852900,2.45
12/11/15 05:00 PM,1449853200,2.49
12/11/15 05:05 PM,1449853500,2.53
12/11/15 05:10 PM,1449853800,2.43
12/11/15 05:15 PM,1449854100,2.59
12/11/15 05:20 PM,1449854400,2.45
12/11/15 05:25 PM,1449854700,2.59
12/11/15 05:30 PM,1449855000,2.5
12/11/15 05:35 PM,1449855300,2.71
12/11/15 05:40 PM,1449855600,2.59
12/11/15 05:45 PM,1449855900,2.86
12/11/15 05:50 PM,1449856200,3.21
12/11/15 05:55 PM,1449856500,3.01
12/11/15 06:00 PM,1449856800,2.64
12/11/15 06:05 PM,1449857100,2.44
12/11/15 06:10 PM,1449857400,2.45
12/11/15 06:15 PM,1449857700,2.67
12/11/15 06:20 PM,1449858000,2.98
12/11/15 06:25 PM,1449858300,2.79
12/11/15 06:30 PM,1449858600,2.67
12/11/15 06:35 PM,1449858900,2.95
12/11/15 06:40 PM,1449859200,2.5
12/11/15 06:45 PM,1449859500,2.63
12/11/15 06:50 PM,1449859800,3.55
12/11/15 06:55 PM,1449860100,2.52
12/11/15 07:00 PM,1449860400,3.07
12/11/15 07:05 PM,1449860700,3.64
12/11/15 07:10 PM,1449861000,2.98
12/11/15 07:15 PM,1449861300,3.01
12/11/15 07:20 PM,1449861600,3.33
12/11/15 07:25 PM,1449861900,3.19
12/11/15 07:30 PM,1449862200,2.56
12/11/15 07:35 PM,1449862500,5.15
12/11/15 07:40 PM,1449862800,3.83
12/11/15 07:45 PM,1449863100,2.5
12/11/15 07:50 PM,1449863400,2.56
12/11/15 07:55 PM,1449863700,2.47
12/11/15 08:00 PM,1449864000,2.52
12/11/15 08:05 PM,1449864300,2.81
12/11/15 08:10 PM,1449864600,2.48
12/11/15 08:15 PM,1449864900,2.65
12/11/15 08:20 PM,1449865200,2.46
12/11/15 08:25 PM,1449865500,2.6
12/11/15 08:30 PM,1449865800,2.83
12/11/15 08:35 PM,1449866100,2.82
12/11/15 08:40 PM,1449866400,4.16
12/11/15 08:45 PM,1449866700,3.93
12/11/15 08:50 PM,1449867000,3.54
12/11/15 08:55 PM,1449867300,3.26
12/11/15 09:00 PM,1449867600,2.7
12/11/15 09:05 PM,1449867900,2.48
12/11/15 09:10 PM,1449868200,2.48
12/11/15 09:15 PM,1449868500,2.51
12/11/15 09:20 PM,1449868800,2.39
12/11/15 09:25 PM,1449869100,2.63
12/11/15 09:30 PM,1449869400,2.6
12/11/15 09:35 PM,1449869700,2.65
12/11/15 09:40 PM,1449870000,2.67
12/11/15 09:45 PM,1449870300,2.72
12/11/15 09:50 PM,1449870600,2.59
12/11/15 09:55 PM,1449870900,2.65
12/11/15 10:00 PM,1449871200,2.52
12/11/15 10:05 PM,1449871500,2.45
12/11/15 10:10 PM,1449871800,2.52
12/11/15 10:15 PM,1449872100,2.71
12/11/15 10:20 PM,1449872400,2.47
12/11/15 10:25 PM,1449872700,2.51
12/11/15 10:30 PM,1449873000,2.4
12/11/15 10:35 PM,1449873300,2.48
12/11/15 10:40 PM,1449873600,3.01
12/11/15 10:45 PM,1449873900,2.77
12/11/15 10:50 PM,1449874200,2.59
12/11/15 10:55 PM,1449874500,2.77
12/11/15 11:00 PM,1449874800,2.65
12/11/15 11:05 PM,1449875100,2.47
12/11/15 11:10 PM,1449875400,2.48
12/11/15 11:15 PM,1449875700,2.46
12/11/15 11:20 PM,1449876000,2.44
12/11/15 11:25 PM,1449876300,2.48
12/11/15 11:30 PM,1449876600,2.47
12/11/15 11:35 PM,1449876900,2.6
12/11/15 11:40 PM,1449877200,2.69
12/11/15 11:45 PM,1449877500,2.77
12/11/15 11:50 PM,1449877800,2.47
12/11/15 11:55 PM,1449878100,2.69
12/12/15 12:00 AM,1449878400,2.55
12/12/15 12:05 AM,1449878700,2.42
12/12/15 12:10 AM,1449879000,2.28
12/12/15 12:15 AM,1449879300,2.35
12/12/15 12:20 AM,1449879600,2.74
12/12/15 12:25 AM,1449879900,2.51
12/12/15 12:30 AM,1449880200,2.53
12/12/15 12:35 AM,1449880500,2.49
12/12/15 12:40 AM,1449880800,2.63
12/12/15 12:45 AM,1449881100,2.52
12/12/15 12:50 AM,1449881400,2.34
12/12/15 12:55 AM,1449881700,2.5
12/12/15 01:00 AM,1449882000,2.44
12/12/15 01:05 AM,1449882300,2.39
12/12/15 01:10 AM,1449882600,2.48
12/12/15 01:15 AM,1449882900,2.5
12/12/15 01:20 AM,1449883200,2.47
12/12/15 01:25 AM,1449883500,2.47
12/12/15 01:30 AM,1449883800,2.16
12/12/15 01:35 AM,1449884100,2.09
12/12/15 01:40 AM,1449884400,2.31
12/12/15 01:45 AM,1449884700,2.49
12/12/15 01:50 AM,1449885000,2.5
12/12/15 01:55 AM,1449885300,2.49
12/12/15 02:00 AM,1449885600,2.5
12/12/15 02:05 AM,1449885900,2.6
12/12/15 02:10 AM,1449886200,2.52
12/12/15 02:15 AM,1449886500,2.66
12/12/15 02:20 AM,1449886800,2.47
12/12/15 02:25 AM,1449887100,2.49
12/12/15 02:30 AM,1449887400,2.52
12/12/15 02:35 AM,1449887700,2.63
12/12/15 02:40 AM,1449888000,2.68
12/12/15 02:45 AM,1449888300,2.47
12/12/15 02:50 AM,1449888600,2.48
12/12/15 02:55 AM,1449888900,2.71
12/12/15 03:00 AM,1449889200,2.56
12/12/15 03:05 AM,1449889500,2.58
12/12/15 03:10 AM,1449889800,2.47
12/12/15 03:15 AM,1449890100,2.65
12/12/15 03:20 AM,1449890400,2.45
12/12/15 03:25 AM,1449890700,2.64
12/12/15 03:30 AM,1449891000,2.56
12/12/15 03:35 AM,1449891300,2.45
12/12/15 03:40 AM,1449891600,2.63
12/12/15 03:45 AM,1449891900,2.46
12/12/15 03:50 AM,1449892200,2.5
12/12/15 03:55 AM,1449892500,2.64
12/12/15 04:00 AM,1449892800,2.5
12/12/15 04:05 AM,1449893100,2.74
12/12/15 04:10 AM,1449893400,2.43
12/12/15 04:15 AM,1449893700,2.56
12/12/15 04:20 AM,1449894000,2.54
12/12/15 04:25 AM,1449894300,2.63
12/12/15 04:30 AM,1449894600,2.53
12/12/15 04:35 AM,1449894900,2.63
12/12/15 04:40 AM,1449895200,2.65
12/12/15 04:45 AM,1449895500,2.64
12/12/15 04:50 AM,1449895800,2.49
12/12/15 04:55 AM,1449896100,2.64
12/12/15 05:00 AM,1449896400,2.51
12/12/15 05:05 AM,1449896700,2.6
12/12/15 05:10 AM,1449897000,2.2
12/12/15 05:15 AM,1449897300,2.61
12/12/15 05:20 AM,1449897600,2.49
12/12/15 05:25 AM,1449897900,2.5
12/12/15 05:30 AM,1449898200,2.53
12/12/15 05:35 AM,1449898500,2.67
12/12/15 05:40 AM,1449898800,2.63
12/12/15 05:45 AM,1449899100,2.67
12/12/15 05:50 AM,1449899400,2.47
12/12/15 05:55 AM,1449899700,2.48
12/12/15 06:00 AM,1449900000,2.52
12/12/15 06:05 AM,1449900300,2.48
12/12/15 06:10 AM,1449900600,2.5
12/12/15 06:15 AM,1449900900,2.63
12/12/15 06:20 AM,1449901200,2.46
12/12/15 06:25 AM,1449901500,2.63
12/12/15 06:30 AM,1449901800,2.51
12/12/15 06:35 AM,1449902100,2.58
12/12/15 06:40 AM,1449902400,2.65
12/12/15 06:45 AM,1449902700,2.52
12/12/15 06:50 AM,1449903000,2.48
12/12/15 06:55 AM,1449903300,2.63
12/12/15 07:00 AM,1449903600,2.58
12/12/15 07:05 AM,1449903900,2.5
12/12/15 07:10 AM,1449904200,2.48
12/12/15 07:15 AM,1449904500,2.5
12/12/15 07:20 AM,1449904800,2.47
12/12/15 07:25 AM,1449905100,2.64
12/12/15 07:30 AM,1449905400,2.51
12/12/15 07:35 AM,1449905700,2.49
12/12/15 07:40 AM,1449906000,2.65
12/12/15 07:45 AM,1449906300,2.68
12/12/15 07:50 AM,1449906600,2.48
12/12/15 07:55 AM,1449906900,2.61
12/12/15 08:00 AM,1449907200,2.51
12/12/15 08:05 AM,1449907500,2.57
12/12/15 08:10 AM,1449907800,2.47
12/12/15 08:15 AM,1449908100,2.52
12/12/15 08:20 AM,1449908400,2.51
12/12/15 08:25 AM,1449908700,2.62
12/12/15 08:30 AM,1449909000,2.51
12/12/15 08:35 AM,1449909300,2.64
12/12/15 08:40 AM,1449909600,2.64
12/12/15 08:45 AM,1449909900,2.68
12/12/15 08:50 AM,1449910200,2.48
12/12/15 08:55 AM,1449910500,2.45
12/12/15 09:00 AM,1449910800,2.51
12/12/15 09:05 AM,1449911100,2.4
12/12/15 09:10 AM,1449911400,2.45
12/12/15 09:15 AM,1449911700,2.63
12/12/15 09:20 AM,1449912000,2.45
12/12/15 09:25 AM,1449912300,2.46
12/12/15 09:30 AM,1449912600,2.48
12/12/15 09:35 AM,1449912900,2.47
12/12/15 09:40 AM,1449913200,2.6
12/12/15 09:45 AM,1449913500,2.66
12/12/15 09:50 AM,1449913800,2.45
12/12/15 09:55 AM,1449914100,2.49
12/12/15 10:00 AM,1449914400,2.46
12/12/15 10:05 AM,1449914700,2.37
12/12/15 10:10 AM,1449915000,2.49
12/12/15 10:15 AM,1449915300,2.66
12/12/15 10:20 AM,1449915600,2.43
12/12/15 10:25 AM,1449915900,2.48
12/12/15 10:30 AM,1449916200,2.5
12/12/15 10:35 AM,1449916500,2.61
12/12/15 10:40 AM,1449916800,2.68
12/12/15 10:45 AM,1449917100,2.47
12/12/15 10:50 AM,1449917400,2.46
12/12/15 10:55 AM,1449917700,2.66
12/12/15 11:00 AM,1449918000,2.5
12/12/15 11:05 AM,1449918300,2.41
12/12/15 11:10 AM,1449918600,2.49
12/12/15 11:15 AM,1449918900,2.48
12/12/15 11:20 AM,1449919200,2.44
12/12/15 11:25 AM,1449919500,2.48
12/12/15 11:30 AM,1449919800,2.5
12/12/15 11:35 AM,1449920100,2.46
12/12/15 11:40 AM,1449920400,2.62
12/12/15 11:45 AM,1449920700,2.5
12/12/15 11:50 AM,1449921000,2.45
12/12/15 11:55 AM,1449921300,2.63
12/12/15 12:00 PM,1449921600,2.53
12/12/15 12:05 PM,1449921900,2.42
12/12/15 12:10 PM,1449922200,2.85
12/12/15 12:15 PM,1449922500,2.57
12/12/15 12:20 PM,1449922800,2.6
12/12/15 12:25 PM,1449923100,2.66
12/12/15 12:30 PM,1449923400,2.55
12/12/15 12:35 PM,1449923700,2.64
12/12/15 12:40 PM,1449924000,2.69
12/12/15 12:45 PM,1449924300,2.53
12/12/15 12:50 PM,1449924600,2.48
12/12/15 12:55 PM,1449924900,2.71
12/12/15 01:00 PM,1449925200,2.55
12/12/15 01:05 PM,1449925500,2.72
12/12/15 01:10 PM,1449925800,2.55
12/12/15 01:15 PM,1449926100,2.68
12/12/15 01:20 PM,1449926400,2.63
12/12/15 01:25 PM,1449926700,3.15
12/12/15 01:30 PM,1449927000,2.9
12/12/15 01:35 PM,1449927300,2.62
12/12/15 01:40 PM,1449927600,2.85
12/12/15 01:45 PM,1449927900,2.58
12/12/15 01:50 PM,1449928200,2.54
12/12/15 01:55 PM,1449928500,2.72
12/12/15 02:00 PM,1449928800,2.69
12/12/15 02:05 PM,1449929100,2.57
12/12/15 02:10 PM,1449929400,2.58
12/12/15 02:15 PM,1449929700,2.72
12/12/15 02:20 PM,1449930000,2.55
12/12/15 02:25 PM,1449930300,2.56
12/12/15 02:30 PM,1449930600,2.65
12/12/15 02:35 PM,1449930900,2.54
12/12/15 02:40 PM,1449931200,2.67
12/12/15 02:45 PM,1449931500,2.91
12/12/15 02:50 PM,1449931800,2.56
12/12/15 02:55 PM,1449932100,2.55
12/12/15 03:00 PM,1449932400,2.61
12/12/15 03:05 PM,1449932700,2.52
12/12/15 03:10 PM,1449933000,2.57
12/12/15 03:15 PM,1449933300,2.72
12/12/15 03:20 PM,1449933600,2.52
12/12/15 03:25 PM,1449933900,2.67
12/12/15 03:30 PM,1449934200,2.54
12/12/15 03:35 PM,1449934500,2.48
12/12/15 03:40 PM,1449934800,2.65
12/12/15 03:45 PM,1449935100,2.51
12/12/15 03:50 PM,1449935400,2.45
12/12/15 03:55 PM,1449935700,2.49
12/12/15 04:00 PM,1449936000,2.47
